message_id,PICSO Lab's comment,user_query,dewey_match,response,Pitt Cyber Notes,routing,risk,risk_note,created_at,email,conversation_id,Accurate?,Notes,Expert review,SheetName,Pitt Cyber notes,bgColor
1119124,,Has early voting started in Philadelphia?,When does early voting actually start in Pennsylvania?,"Pennsylvania does not offer early voting at polling places. However, it does have a similar option known as voting in person by mail ballot, which is available before Election Day. Voters can visit their county elections office, apply for a mail ballot, fill it out, and return it on the spot. To check if Philadelphia has finalized mail ballots and made them available, please use this link for updates.",,near,5.0,"The output is fully validated by the context. It accurately describes that Pennsylvania does not offer early voting at polling places but provides an alternative option of voting in person by mail ballot before Election Day. The output also includes a link to check if Philadelphia has finalized mail ballots, which aligns with the context. There are no notable additions, omissions, or inaccuracies.",2024-10-01 15:24:26 -0400,,176109.0,Yes but see notes,"Suggested rewrite: ""In Pennsylvania, you can vote in person by mail ballot, which is available before Election Day. Voters can visit their county elections office, apply for a mail ballot, fill it out, and return it on the spot. To check if Philadelphia has finalized mail ballots and made them available, please use this link for updates."" (PA website refers to this as ""vot[ing] early in person"", hence why the first sentence isn't really necessary and might just be confusing; the other change was just adding what I'm guessing is the relevant link here)",,10-1-24,,00000000
1118639,,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate. ",,exact,,,2024-10-01 13:56:26 -0400,,176051.0,Yes,,,10-1-24,,FFD9EAD3
1118262,,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",,exact,,,2024-10-01 12:27:13 -0400,,176009.0,Yes,,,10-1-24,,FFD9EAD3
1117730,,What is Bob Casey's stance on abortion?,What is Bob Casey's stance on abortion?,"Casey was raised Catholic and has called himself a “pro-life Democrat.” He told Politico in 2018 that though he opposes abortion, he aims to support women and children both before and after birth. That year, he voted to ban abortion after 20 weeks of gestation. In the years since, Casey’s stance on abortion appears to have changed. In 2022, he said that the U.S. Supreme Court overturning the constitutional right to abortion put women’s lives at risk.",,exact,,,2024-10-01 10:01:12 -0400,,175952.0,Yes,,,10-1-24,,FFD9EAD3
1117724,"should have the answer, like in bob casey case. Also, why the suggestion are not about joe hogan?",what is joe hogans stance on abortion,What is Bob Casey's stance on abortion?,Let's make sure you get the resources you need. Do one of these questions resonate? What is Bob Casey's stance on abortion?,,suggestion,,,2024-10-01 10:01:02 -0400,,175952.0,,,,10-1-24,,FFF4CCCC
1117718,"should have the answer, like in bob casey case. Also, why the suggestion are not about joe hogan?",is joe hogan pro choice,What is Bob Casey's stance on abortion?,I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord? What is Bob Casey's stance on abortion?,,suggestion,,,2024-10-01 10:00:32 -0400,,175952.0,,,,10-1-24,,FFF4CCCC
1117718,"should have the answer, like in bob casey case. Also, why the suggestion are not about joe hogan?",is joe hogan pro choice,Which attorney general candidate is pro life?,I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord? What is Bob Casey's stance on abortion?,,suggestion,,,2024-10-01 10:00:32 -0400,,175952.0,,,,10-1-24,,FFF4CCCC
1114019,Agree with the notes,who is running for senator?,Who is running for senate?,"This year, Pennsylvanians will elect a new U.S. senator. In odd-numbered districts in the state voters will also elect new Pennsylvania state senators. Incumbent Democrat Bob Casey seeks a fourth term in office as U.S. senator. The Republican field is led by David McCormick. The state senate races include many candidates. Our government team will closely follow the General Assembly elections, though it’ll be impossible for us to provide in-depth coverage of every race. Instead, we’ll focus on the most contested legislative races and those that carry statewide importance.",,exact,,,2024-09-30 15:29:53 -0400,,175555.0,No,"Bob Casey is running as an incumbent; if he wins there won't be a ""new"" U.S. Senator elected. Many state senator candidates are also incumbents; should they win there won't be new state senators in their districts! Suggested rephrase: ""This year, Pennsylvanians will vote for U.S. Senator. Residents of odd-numbered districts in the state will also vote for Pennsylvania state senators.""",Changed the answer,9-30-24,,FFB4A7D6
1113912,Agree with the notes,who is running for us senate?,Who is running for senate?,"This year, Pennsylvanians will elect a new U.S. senator. In odd-numbered districts in the state voters will also elect new Pennsylvania state senators. Incumbent Democrat Bob Casey seeks a fourth term in office as U.S. senator. The Republican field is led by David McCormick. The state senate races include many candidates. Our government team will closely follow the General Assembly elections, though it’ll be impossible for us to provide in-depth coverage of every race. Instead, we’ll focus on the most contested legislative races and those that carry statewide importance.",,exact,,,2024-09-30 15:05:36 -0400,cbruno@spotlightpa.org,81667.0,No,Ibid. (see note above!) ,Changed the answer,9-30-24,,FFB4A7D6
1113880,"Can say that this app is for election education purpose or something like that, so the question is out of scope. In this case, the app should classify first whether the prompt is related to US election matters or not (relevant or not).",why is the sky blue?,Is PA traditionally a red or blue state?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,,no_match,,,2024-09-30 15:00:03 -0400,cbruno@spotlightpa.org,81667.0,Yes,,,9-30-24,,FFFFF2CC
1113880,"Can say that this app is for election education purpose or something like that, so the question is out of scope. In this case, the app should classify first whether the prompt is related to US election matters or not (relevant or not).",why is the sky blue?,Why should I vote?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,,no_match,,,2024-09-30 15:00:03 -0400,cbruno@spotlightpa.org,81667.0,Yes,,,9-30-24,,FFFFF2CC
1113876,"Can say that the bot is about election in PA only and it's outside the scope. In this case, the app should classify first whether the prompt is related to the election in PA or not (relevant or not).",where do I vote in new jersey?,Where do I vote in Norristown?,I'm checking to see if we're on the same page. Do any of these questions spark something? Where do I vote in Norristown? Where do I vote in PA? Where do I vote in Allentown?,,suggestion,,,2024-09-30 14:59:47 -0400,cbruno@spotlightpa.org,81667.0,,,,9-30-24,,FFFFF2CC
1113729,,How do I check to see if I am registered to vote?,How do I check to see if I am registered to vote?,"You can check your voter registration in Pennsylvania by visiting the Department of State's website, contacting your county voter registration office, or by calling 1-877-VOTESPA. If you are registered to vote, you do not have to register again in Pennsylvania unless you change your address, name, or political party.",,exact,,,2024-09-30 14:26:18 -0400,,175521.0,Yes,,,9-30-24,,FFD9EAD3
1113726,,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",,exact,,,2024-09-30 14:25:54 -0400,,175521.0,Yes,,,9-30-24,,FFD9EAD3
